feedback_id,source,source_url,author,feedback_date,raw_text,initial_category,channel,status
923e11399bbb,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/problema-com-tampa-de-copo-gocase-vicio-oculto-e-recusa-de-garantia_Wpw-a4UbrJDFzJOc/,Consumidor RA,2026-03-16,"Problema com tampa de copo Gocase: vício oculto e recusa de garantia Comprei um copo modelo Life da Gocase (pedido n *****) e, após um tempo de uso, identifiquei um problema na tampa: ela não desmonta, diferente do esperado e de outros produtos iguais. Esse defeito só apareceu quando tentei desmontar para higienizar, ou seja, trata-se de um vício oculto. O problema impede a higienização adequada da tampa, pois há acúmulo de sujeira em uma parte que não pode ser acessada, o que torna o uso do produto inadequado e potencialmente prejudicial à saúde. A empresa alega que minha garantia acabou dia 16/03/2026, mas desde o dia 14/03/2026 tento resolver a situação diretamente com a empresa. Inclusive, por erros na própria plataforma para abertura de solicitação, o que atrasou ainda mais o atendimento. Segue a mensagem de erro: Houve um erro na criação do seu protocolo, por favor tente novamente mais tarde! Quando finalmente consegui contato, a empresa se recusou a realizar a substituição sem custo, alegando que o produto estaria fora da garantia e que a troca só seria possível mediante pagamento de R$15,00. Além disso, informaram que sequer possuem a peça disponível no momento, com previsão apenas para Agosto. A justificativa não faz sentido, pois se trata de vício oculto, cujo prazo para reclamação começa a contar a partir do momento em que o defeito é identificado, e não da data da compra. Além disso, o produto se tornou inadequado para uso, o que reforça a responsabilidade da empresa na solução do problema sem custos ao consumidor. Estou tentando resolver de forma amigável, mas até agora não tive suporte adequado. Nesse sentido, solicito o cumprimento do Código de Defesa do Consumidor: Após a reclamação, as empresas devem resolver o problema em um prazo máximo de 30 dias, como estabelece o art. 18, parágrafo 1. Se o tempo não for respeitado, os clientes podem: Escolher pela substituição do produto por outro da mesma espécie, em perfeitas condições; Receber de volta o valor pago pelo produto; Optar pelo abatimento proporcional do preço em alguma compra na mesma loja. Aguardo um posicionamento e resolução do problema.",reclamacao,complaint_site_auto,nao resolvida
c33c07af366d,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/mala-voyage-com-cheiro-forte-de-borracha-empresa-se-recusa-a-trocar-ou-devolver-o-valor-e-ignora-contatos_7CfzLnheJ7cspKcL/,Consumidor RA,2026-04-22,"Mala Voyage com cheiro forte de borracha: empresa se recusa a trocar ou devolver o valor e ignora contatos. Estou a meses tentando resolver uma situação com a empresa, comprei uma mala Voyage que veio com um cheio muito forte de borracha que impossibilita 100% o uso do produto, o que caracteriza um defeito oculto, já entrei em contato com a empresa que no primeiro contato se recusou a fazer a troca ou a devolução doa valores, já fiz inumeras tentarivas de contato, fiz outra reclamação no reclame aqui e entraram ek contato por email, respondi que gostaria da retirada do produto e após isso nunca mais consegui nenhum retorno, no sac falam que Não podem fazer nada, por email não me respondem mais, eu tive que comprar outra mala para viajar pois essa é impossível ser utilizada por conta do cheiro. Sigo aguardando um retorno a meses e a foi feito. Um total descaso. #***** Mala Voyage Esse é o número do pedido. Os emails sem resposta.",reclamacao,complaint_site_auto,nao resolvida
5d2c5b3fdc76,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/propaganda-enganosa-e-produto-com-defeito-garrafa-termica-nao-mantem-temperatura_kboNDa7lVnxaQB-Y/,Consumidor RA,2026-04-22,"Propaganda Enganosa e Produto com Defeito: Garrafa Térmica Não Mantém Temperatura comprei uma bolsa e uma garrafa na gocase e na propaganda da garrafa dizia que mantinha 48 Horas gelada e a minha não está mantendo nem 4 horas. Fiz o teste que eles pediram para confirma que está com defeito, e foi confirmado por eles mesmo que não está normal,precisam resolver isso. Garrafa cara dessa, e fizeram propaganda enganosa.",reclamacao,complaint_site_auto,nao resolvida
1172791dd933,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/bolsa-com-metais-enferrujando-apos-menos-de-seis-meses-de-uso-comprado-na-tiktok-shop_KK-vzU7Xj5WfFp8B/,Consumidor RA,2026-04-22,"Bolsa com metais enferrujando após menos de seis meses de uso comprado na TikTok Shop Olá! Tudo bem? Gostaria de registrar uma reclamação sobre um produto que comprei na loja de vocês pela TikTok Shop. Número do pedido: ***** A compra foi feita em novembro e, com menos de seis meses de uso, a bolsa já está com os metais enferrujando. É um desgaste muito precoce, considerando o tempo de uso e o tipo de produto. Sempre tive interesse na marca e, por isso, essa situação acabou sendo bem frustrante. Gostaria de saber como vocês podem resolver esse problema, pois não considero normal esse tipo de defeito em tão pouco tempo. Aguardo retorno, por favor.",reclamacao,complaint_site_auto,nao resolvida
dd5e1dbcb3f2,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/mochila-gocase-com-ziper-estragado_bZQ7Z4T4HLvbrDAd/,Consumidor RA,2026-03-01,"Mochila Gocase com ziper estragado. Prezados(as), Adquiri uma mochila da marca Gocase em 01/03/2026, conforme nota fiscal. O produto foi adquirido com base na proposta de qualidade e funcionalidade, especialmente para transporte de notebook. No entanto, a mochila foi utilizada pela primeira vez apenas em 06/04/2026, durante uma viagem internacional, e já no primeiro dia de uso apresentou defeito no fecho do compartimento destinado ao notebook, tornando-o inadequado para sua principal finalidade. Fiquei bastante constrangida, pois se tratava de um presente e foi desagradável ver o produto apresentar problema tão rapidamente, ainda mais em um momento de uso tão importante. Ressalto que se trata de um produto de valor elevado e com pouquíssimo uso, o que torna o problema ainda mais preocupante. Diante disso, solicito a devida solução, seja por meio de troca, reparo ou reembolso, conforme previsto no Código de Defesa do Consumidor. Aguardo retorno com orientações para resolução do caso. Atenciosamente, ***** *****",reclamacao,complaint_site_auto,nao resolvida
5591e7140dcc,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/marketing-enganoso-e-ma-qualidade-de-produtos-da-gocase-notebook-nao-cabe-na-tote-e-capinhas-descascam_rkCdmC4jCfNOZeEu/,Consumidor RA,2026-04-22,"Marketing enganoso e má qualidade de produtos da Gocase: Notebook não cabe na Tote e capinhas descascam O marketing da Gocase não condiz com os produtos que entrega! Por n vezes assisti anúncios que diziam que cabe tudo na Tote - Daily, tudo muito convicente, até que comprei no fim do ano passado e percebi que meu notebook não cabe dentro da parte destinada a ele. Qualquer mochila simples cumpre melhor a função de proteger o computador do que essa bolsa. Eu até tinha aceitado, mas agora, após pouco tempo usando as capinhas da marca elas começaram a descascar, problema que eu nunca tive antes até com capinhas mais baratas. Com base na minha experiência eu diria que são produtos de péssima qualidade, promovidos por um marketing muito bom, feito por blogueiras de ótima aparência e boa oratória!!!",reclamacao,complaint_site_auto,nao resolvida
bd48ff94d5ae,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/garrafa-termica-com-defeito-de-vazamento-apos-alguns-meses-de-uso_EC4KAOQYVQxIN9B0/,Consumidor RA,2026-04-22,"Garrafa térmica com defeito de vazamento após alguns meses de uso Olá! Comprei uma garrafa térmica com vocês pelo pedido n *****, no valor de quase R$ 200, e após alguns meses de uso ela começou a apresentar vazamento tanto pela tampa quanto pela parte inferior. Trata-se de um defeito oculto, já que o problema surgiu com o uso e compromete completamente a funcionalidade do produto. Considerando o valor pago e a expectativa de durabilidade, esse tipo de falha não é aceitável. Tenho fotos comprovando o defeito. Gostaria de uma solução, como troca ou reembolso, conforme previsto no Código de Defesa do Consumidor. Aguardo retorno.",reclamacao,complaint_site_auto,nao resolvida
438f87ac3e8d,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/gocase-nao-responde-apos-devolucao-de-mochila-errada-cliente-solicita-estorno-por-desacordo-comercial_6FNaCZAnjMOZxg2n/,Consumidor RA,2026-04-22,"Gocase não responde após devolução de mochila errada, cliente solicita estorno por desacordo comercial. Fiz a devolução da mochila que veio errada. Mandei comprovante de postagem mas a Gocase não respondeu mais as minhas solicitações. Nesse caso vou solicitar estorno do cartão por desacordo comercial. A empresa não tem compromisso com o cliente. Decepcionada!",reclamacao,complaint_site_auto,nao resolvida
82c810dd3b65,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/garrafa-flip-pro-com-tampa-quebrada-e-sem-peca-de-reposicao_9t94HoQ19hmMnJ3R/,Consumidor RA,2026-04-22,"Garrafa flip pro com tampa quebrada e sem peça de reposição Comprei uma garrafa flip pro, com pouco tempo de uso a tampa quebrou após uma queda de pouca altura (meu filho esbarrou e ela caiu). A garrafa é ótima. O canudo é muito bom de usar. Porém estou sem a tampa e sem poder usar pois não tem peça de reposição.",reclamacao,complaint_site_auto,nao resolvida
7c136734a1b3,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/bolsa-tote-puff-da-gocase-rasga-em-menos-de-um-mes-de-uso-consumidor-se-sente-e-exige-substituicao-ou-devolucao-do-valor-pago_Oq2OKadLdqV1bfh4/,Consumidor RA,2026-04-22,"Bolsa Tote Puff da Gocase rasga em menos de um mês de uso, consumidor se sente [Editado pelo Reclame Aqui] e exige substituição ou devolução do valor pago. No dia 02/03, realizei a compra de uma Bolsa Tote Puff da Gocase. Escolhi a marca pela confiança que depositava no design e, teoricamente, na durabilidade dos produtos, justificando o valor considerável investido no item. No entanto, minha experiência tem sido de total decepção. Com menos de um mês de uso regular, a bolsa já apresenta rasgos no material. É inadmissível que um produto com um ""valor exorbitante"" apresente uma fragilidade tão grande em um curtíssimo espaço de tempo. O material, que deveria ser resistente para o dia a dia, demonstrou ser de qualidade muito inferior àquela propagada pela marca. Como consumidora, me sinto [Editado pelo Reclame Aqui]. Comprei um produto acreditando em sua longevidade e recebi um item com vício de qualidade evidente. O desgaste não condiz com o tempo de uso, caracterizando um produto descartável vendido a preço de artigo de luxo.Exijo uma posição da Gocase sobre o ocorrido. Espero a substituição do produto por um novo (que realmente apresente a qualidade esperada) ou a devolução integral do valor pago. Aguardo um retorno urgente para resolvermos esta situação de forma amigável, antes que eu precise recorrer a instâncias superiores.",reclamacao,complaint_site_auto,nao resolvida
3c1e73b43e7d,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/produto-consta-como-entregue-embora-nao-tenha-sido-recebido_5tKFdyYYroaBHkx1/,Consumidor RA,2026-04-22,"Produto consta como entregue embora não tenha sido recebido Fiz uma compra de uma garrafa térmica no site da Gocase, pedido ***** e, apesar de constar como entregue desde ontem, 21 de Abril, não recebi o produto. Já verifiquei com todos os vizinhos do meu quarteirão, ninguém recebeu minha encomenda. O Whatsapp da Gocase não funciona e não tem SAC por telefone, o que é um absurdo. Gostaria do ressarcimento do valor pago já que, o atendimento é péssimo e não recebi o produto.",reclamacao,complaint_site_auto,nao resolvida
321a5e9014d5,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/capas-personalizadas-com-defeito-e-pessimo-atendimento-ao-cliente-solicitacao-de-reembolso_tWDnFM9NXNcNczSU/,Consumidor RA,2026-04-22,"Capas personalizadas com defeito e péssimo atendimento ao cliente - Solicitação de Reembolso Comprei 2 capas personalizadas no valor de $61,80, ambas vieram repletas de defeitos, tanto na péssima qualidade da impressão quanto no encaixe no telefone. Contatei a gocase, enviei diversas fotos comprobatórias evidenciando nitidamente os defeitos, e a empresa encerrou o atendimento dizendo que nao ia resolver. Quero meu dinheiro de volta! Já acionei o procon, agora quero ver se vão resolver, caso o procon nao seja suficiente irei processar. Me sinto desrespeitada!!!!",reclamacao,complaint_site_auto,nao resolvida
f569577293b6,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/atraso-de-encomenda_2-yi9aifnGyadKB4/,Consumidor RA,2026-04-22,"ATRASO DE ENCOMENDA Bom dia! Me chamo ***** e fiz um pedido de uma garrafa pelo perfil de minha namorada no dia 09 de abril de 2026 com o prazo de até dia 15 de abril. Até ai tudo certo, porém no dia 13 ""saiu"" para entrega mas disseram que estava com uma inconsistência da transportadora e falando que houve uma falha, abrimos um ticket para ver o que a transportadora me diz e até agora nada! Queria saber alguma maneira de resolver pois a garrafa era um presente e com esse atraso todo não consegui entregar ainda. Irei mandar um print do que a própria empresa da gocase me mandou no whatsApp e o número do pedido para que seja encontrado e meu pedido possa ser entregue. Fico a espera de um possível solução.",reclamacao,complaint_site_auto,nao resolvida
aabee584208d,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/problema-na-alteracao-de-item-personalizado-apos-a-compra-na-gocase-apesar-de-tentativas-dentro-do-prazo-e-seguindo-as-normas_l_na52WAPmwlBD09/,Consumidor RA,2026-04-22,"Problema na alteração de item personalizado após a compra na Gocase, apesar de tentativas dentro do prazo e seguindo as normas. Fiz uma compra de três itens na Gocase, após finalizar a compra as 23:19 eu tentei alterar um item antes da produção do mesmo.O site deu erro, tentei outra maneira pelo WhatsApp e não permitia.Entrei em contato às 23:25 para realizar a troca e não deixava por onde comprei, me passaram o link do site, dava erro, depois fui informada que estava com erro, persisti na alteração, mas sem sucesso.Informaram para entrar em contato com eles dia 22/4 e assim fiz.Agora me falam que não posso trocar porque o item é personalizado e não dá para trocar segundo as normas. Teria de ser em 2 horas após a compra.Não foi falta de tentativa, não foi fora do prazo a tentativa, foi seguindo as normas deles e mesmo assim não aceitam.Estavam conversando comigo no whats e finalizaram o meu atendimento sem satisfação aparente.",reclamacao,complaint_site_auto,nao resolvida
4c322d1717e6,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/atraso-na-entrega-e-informacoes-divergentes_J9F7nv1lkB1h5Apl/,Consumidor RA,2026-04-22,"Atraso na entrega e informações divergentes Realizei o pedido n #*****, com previsão de entrega para o dia 17/04. No próprio dia 17/04, o status do pedido ainda constava como em produção, o que já demonstrava atraso. Diante disso, entrei em contato com o SAC, e fui informada de que o pedido já estava em rota de entrega e que eu receberia naquele mesmo dia. Confiei na informação e aguardei porém, o pedido não foi entregue. Esse pedido era um presente de aniversário, com data específica, e por se tratar de um produto personalizado, acabei ficando sem alternativa. Resultado: fui ao aniversário sem o presente, o que me gerou constrangimento. Hoje, dia 22/04, ainda não recebi o pedido, e ao entrar novamente em contato com o SAC, fui informada de que houve um problema com a transportadora e que o produto ainda será coletado para depois entrar em rota de entrega. Ou seja: no dia 17/04 me informaram que já estava em rota, e agora dizem que nem sequer foi coletado ainda. As informações são totalmente divergentes. Além disso, o atendimento é extremamente falho, com cada contato trazendo uma versão diferente, demonstrando falta de controle e transparência no processo. Ressalto que: - O atraso já ultrapassa 5 dias - O erro é totalmente da empresa - Houve prejuízo e constrangimento, pois o produto tinha data específica - Mesmo assim, a empresa se recusa a oferecer alternativas, alegando que por ser personalizado não pode ser devolvido Diante disso, solicito URGENTEMENTE: 1. Uma posição clara e definitiva sobre o status real do pedido 2. Prazo concreto de entrega (cumprido de fato) 3. Uma solução justa diante do transtorno causado (como reembolso ou outra compensação) Aguardo retorno com urgência.",reclamacao,complaint_site_auto,nao resolvida
faf4412a211b,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/tampa-fragil-e-da-alergia_5R1SDIsJXmSs_-Zs/,Consumidor RA,2026-04-22,"Tampa frágil e da alergia Até tentei dar uma segunda chance para a gocase, quando minha tampa quebrou pela primeira vez com três meses de uso, fiz uma reclamação e ganhei desconto numa nova, apoio muito bom fico feliz. Entretanto a tampa voltou a quebrar no mesmo lugar, e não é como se tivesse caído de uma altura grande, naooo, eu estava lavando ela na pia, caiu da minha mão na pia e quebrou justamente no mesmo lugar que antes. Além disso eu fui na dermatologista por causa de um machucado recorrente na parte superior da boca, e adivinha? Alergia ao plástico da tampa da gocase, inclusive a médica falou que tem sido algo constante, várias paciente apareceram lá com a mesma reclamação",reclamacao,complaint_site_auto,nao resolvida
ba5206d6fbef,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/garrafa-termica-gocase-com-ferrugem-prematura-e-atendimento-ineficiente-apos-expiracao-da-garantia_MDF4EuHAKUJjACA7/,Consumidor RA,2025-12-18,"Garrafa Térmica Gocase com Ferrugem Prematura e Atendimento Ineficiente Após Expiração da Garantia Estou tendo uma experiência extremamente negativa com um produto da Gocase. Recebi em dezembro de 2025 a Garrafa Térmica Urban + Ebook - Banana Nanica, referente ao pedido n *****, entregue em 18/12/2025. Em menos de 4 meses de uso, a garrafa já começou a apresentar ferrugem na parte inferior, o que é totalmente inaceitável para um produto desse tipo. O que mais me incomoda é que: o uso é mínimo (garrafa fica apenas no meu ambiente de trabalho); não utilizo diariamente; a final de cada expediente esvazio, higienizo e seco corretamente após o uso. Ou seja, é um produto com pouquíssimo uso, e mesmo assim já apresenta sinais claros de deterioração. Fica o questionamento: se com uso esporádico já está assim, como estaria com uso diário? Entrei em contato com a empresa, mas o atendimento é totalmente ineficiente, baseado em respostas automáticas que não resolvem o problema e apenas repetem que a garantia expirou (18/03/2026). No entanto, trata-se de um produto durável que apresentou defeito em um período muito curto, o que caracteriza falha de qualidade. Não é razoável que uma garrafa térmica apresente ferrugem com tão pouco tempo de uso e nas condições adequadas de conservação. Diante disso, aguardo uma solução por parte da empresa, seja troca ou outra medida cabível. Experiência extremamente frustrante até o momento.",reclamacao,complaint_site_auto,nao resolvida
e9dbe7b422ca,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/coleira-para-cachorro-recusa-de-troca-de-produto-customizado-e-falta-de-informacao-clara-sobre-politica-de-devolucao_jOIjdrcaJCinfRC2/,Consumidor RA,2026-04-22,"Coleira para cachorro - Recusa de troca de produto customizado e falta de informação clara sobre política de devolução Comprei uma coleira para o meu cachorro pelo site deles e ela ficou grande mesmo com a medição feita antes. Assim, solicitei troca e eles se recusaram, alegando que como era um produto customizado não poderia ter troca ou devolução do dinheiro. Consultei o site de deles antes da compra e não há nenhum aviso claro informando que produtos personalizados não podem ser trocados ou devolvidos. Portanto, essa informação não estava disponível no momento da compra. Nesse sentido, o Código de Defesa do Consumidor garante 7 dias para desistência de qualquer compra feita online, sem exceção prevista em lei para produtos personalizados. Qualquer restrição a esse direito que não tenha sido informada previamente é de forma clara ao consumidor não tem validade. Quero a troca por número menor ou devolução do dinheiro",reclamacao,complaint_site_auto,nao resolvida
59b7d1096776,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/pino-da-tampa-da-minha-marmita-quebrou_6I4Gfa5JrDC2rUSZ/,Consumidor RA,2026-04-22,"Pino da tampa da minha marmita quebrou O pino da tampa da minha marmita quebrou, e eu uso ela não tem nem 1 mês direito!!!! Eu fiz a compra dia 16/03, e chegou poucos dias depois. Eu gosto MUITO da marca mas infelizmente essa já é minha terceira reclamação sobre produtos da gocase. Além do pino da tampa ter quebrado, fazendo com que a tampa não feche mais, a tinta que marca a escrita gocase está saindo muito facilmente na minha mão. Só de passar a mão com detergente já sai, usando o lado amarelo da esponja também. Se eu esfregar com o lado verde vai sair tudo (se bem que já está horrível mesmo a tampa toda manchada, que aliás nem tenho mais como usar).",reclamacao,complaint_site_auto,nao resolvida
7eced38a5645,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/troca-de-produto-com-defeito-com-link-de-nota-fiscal-corrompido-e-atendimento-ineficaz-via-whatsapp_iBfiSQm-vEFXPdlu/,Consumidor RA,2026-04-22,"Troca de produto com defeito com link de nota fiscal corrompido e atendimento ineficaz via WhatsApp Estou com um produto no processo de troca e devolução devido a um defeito, o link da nota fiscal que me foi enviado por email está corrompido e estou tentando entra em contato com site pela whatsapp, porém sem sucesso pois o sistema utilizado por eles não conseguir compreender o que estou solicitando",reclamacao,complaint_site_auto,nao resolvida
c2a639c60fab,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/capinha-veio-marcadariscada_c1Ifox-wb6Z-np5U/,Consumidor RA,2026-04-22,"Capinha veio marcada/riscada Comprei uma capinha para meu celular pela loja oficial da gocase na shopee, chegou tudo certo e guardei ela até o celular chegar.Ontem fui testar a capinha e não achei nenhuma película de proteção nela para remover, está está com marcas e arranhões.Foi um produto caro e pensei que tivesse ao menos uma película protetora na cama. Já fiz de tudo para remover, mas realmente não tem",reclamacao,complaint_site_auto,nao resolvida
12cedf867bb5,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/recusa-de-troca-de-produto-com-estampa-nao-personalizada_ACXKIPH-GYyPaL1M/,Consumidor RA,2026-04-22,"Recusa de troca de produto com estampa não personalizada Fiz a compra de um produto personalizado (com fotos e etc) e outro produto SEM PERSONALIZAÇÃO, com uma estampa que qq um pode comprar. A nova argumentação da Gocase, é que só produtos SEM estampa podem ser trocados. Ou seja, qq produto com estampa eles consideram personalizados, mas isso não é o certo. Produtos personalizados sao os que possuem fotos e nomes. Estak se recusando a trocar. Cada hora é uma regra diferente para dificultar a troca e dificultar o direto do consumidor. Tenham boa fé com os clientes de vcs. Ainda tem a cara de [Editado pelo Reclame Aqui] de oferecer um desconto. Me poupe. Pelo Código de Defesa do Consumidor (CDC), um produto personalizado é aquele feito sob medida ou com características específicas definidas pelo consumidor (fotos e nome próprio), não sendo um item padrão de prateleira. Inclusive tem um print dizendo de uma pessoa da gocase dizendo o que é considerado personalozação. Só quero o justo: a troca.",reclamacao,complaint_site_auto,nao resolvida
f25526359a42,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/garrafa-termica-flip-pro-tampa-fragil-e-indisponivel-para-reposicao_1XcueViNdlZJBTXF/,Consumidor RA,2026-04-21,"Garrafa Térmica Flip Pro: Tampa frágil e indisponível para reposição Fiz a compra de uma Garrafa Térmica Flip Pro + Ebook - Deep Ocean 750ml. A garrafa é excelente e corresponde ao que foi prometido, mas a qualidade da tampa deixou a desejar. Recentemente, um cliente acabou derrubando a garrafa sem intenção, e já nessa primeira queda a tampa se danificou com facilidade, chegando a quebrar. Isso indica que o material não é tão resistente quanto deveria para o uso cotidiano. Outro ponto negativo é que a Go Case não disponibiliza a venda da tampa separadamente, apenas de modelos mais simples. Também busquei na loja oficial da Shopee e não encontrei essa peça para reposição. Dessa forma, acabo ficando com uma garrafa que ainda funciona, mas comprometida, com risco de novos danos e até de prejudicar a conservação da temperatura do líquido.",reclamacao,complaint_site_auto,nao resolvida
b8c596e467c4,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/garrafa-flip-pro-da-gocase-tampa-sem-reposicao-disponivel_qjO7UArUogc7A3pB/,Consumidor RA,2026-04-21,"Garrafa Flip Pro da GoCase: tampa sem reposição disponível Em janeiro de 2026 adquiri uma garrafa Flip Pro (750ml) da GoCase, confiando na qualidade dos produtos, já que sou cliente da marca e possuo outros itens. Recentemente, tive um incidente simples: esbarrei na garrafa sem intenção, e ela caiu. Com isso, o encaixe da tampa quebrou, impossibilitando completamente o uso do produto, já que a tampa não fecha mais. Busquei uma solução diretamente na loja oficial, mas, para minha surpresa, a tampa de reposição está indisponível. O que mais me causa frustração é perceber que modelos mais simples possuem peças disponíveis, enquanto um produto de valor mais elevado não conta com suporte adequado. Sinto-me profundamente decepcionada, pois investi em um produto mais caro esperando maior durabilidade e, principalmente, assistência compatível. Hoje, estou com uma garrafa inutilizada por falta de uma solução simples. Diante disso, solicito uma providência da empresa.",reclamacao,complaint_site_auto,nao resolvida
d66b1105ada2,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/copo-termico-com-defeito-apos-2-meses-de-uso-e-recusa-de-troca-pela-empresa_izuHTq1a-QBNddl9/,Consumidor RA,2026-01-18,"Copo Térmico com Defeito Após 2 Meses de Uso e Recusa de Troca pela Empresa Recebi meu Copo Térmico Life + Ebook - Minimal Bug - ***** no dia 18/01/2026, no dia 27/03/2026 entrei em contato solicitando uma troca por defeito, pois o copo estava retendo líquido dentro do recipiente, conforme eu lavava, deixava pra secar o copo saia um líquido, balançava a garrafa aberta sem tampa e tinha barulho de líquido dentro, inclusive enviei um vídeo mostrando isso, recebi como resposta i! Lamentamos muito por isso. Após analisarmos a evidência enviada, constatamos que o produto apresenta sinais de desgaste pelo uso, e não por falha de qualidade ou erro de produção. Por isso, infelizmente, não poderemos prosseguir com a troca do produto. Entendemos que pode ser uma situação frustrante, mas contamos com a sua compreensão. Se tiver novas dúvidas ou precisar de mais informações, por favor, abra uma nova solicitação. Estamos aqui para ajudar você da melhor forma possível! UM COPO DE 229,90, FOI DESGASTADO EM 2 MESES DE USO? essa é a garantia da empresa?? O copo apresenta defeito com 2 meses de uso e FOI DESGASTE??? Um absurdo, fazem propagandas e propagadas falando da qualidade e durabilidade do produto, pra não darem suporte nenhum ao cliente. O copo está intacto, sem arranhões, amassados ou qualquer parte danificada e a empresa me dá um retorno desses.",reclamacao,complaint_site_auto,nao resolvida
dd07ab7806e3,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/descascamento-da-personalizacao-em-capa-de-celular-apos-uma-semana-de-uso_6tci7rDv6nk9ptNc/,Consumidor RA,2026-04-21,"Descascamento da personalização em capa de celular após uma semana de uso Fiz o meu pedido e recebi no dia 2 de março, usei por apenas 1 semana, e ja descascou a personalização da capinha, comprei duas capas, chegou no dia 2 de março, porém deixei guardadas e comecei a usar no dia 10/04, e hoje 21/04 ja esta descascando, ja quase sem nome, como se fosse feito algo mesmo com pouca qualidade. Gosto dos produtos, as capas de verdade nao amarelo fáceis, porém o que e mais bonito e a personalização e sai muito fácil, fiquei um pouco desapontada. Ainda mais porque era uma capa com o nome do meu filho.",reclamacao,complaint_site_auto,nao resolvida
1cd1202bfcb6,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/impossibilidade-de-comprar-peca-de-reposicao-para-garrafa_1UlFzjQ2mevYkxWb/,Consumidor RA,2026-04-21,"Impossibilidade de comprar peça de reposição para garrafa Entrei em contato com a Gocase, para saber como faço para comprar a borracha que veda a tampa da garrafa mini, pois apesar de ter passado 1 ano a garrafa está nova E fui informado que não tem como comprar, me sinto enganada como consumidora , pois acho que fazem com essa borracha de propósito para ficarmos comprando outra .",reclamacao,complaint_site_auto,nao resolvida
d03c3f985cdd,reclameaqui_auto,https://www.reclameaqui.com.br/go-case/produto-nao-recebido-e-sem-rastreamento_gLLy7Rb0okvBb8tS/,Consumidor RA,2016-03-18,Produto não recebido e sem rastreamento Boa noite Fiz uma compra no dia 18/03/2016 o da data prevista para a chegada no dia 25/03 Porém isso não aconteceu fiz a reclamação várias vezes não tive resposta só com atendente virtual e não com atendente humano os canais de comunicação É restrito ninguém consegue falar com ninguém horrível a falta de consideração pelo consumidor é grande e a falta de responsabilidade é maior ainda depois de muito tempo consegui falar com alguém aí no virtual e a pessoa me disse que chegaria no dia 2 porque é problema com a transportadora Logan então que chegaria no dia 2 essa transportadora entre eles aí não resolver a situação e fiquei no vácuo até hoje reclamei de novo pelo Canal aqui do WhatsApp que foi o único que eu consegui E aí Me falaram que o que o produto tinha sido cancelado sei porque eu não tinha cancelado nada ainda aí me deram uma outra resposta falando que o produto tinha sido não estava mais disponível no site que era para mim escolher outra coisa eu resolvi não escolher outro produto e disse que queria o meu reembolso portanto esse reembolso não aconteceu até hoje né Isso já passou de um mês e aí eu quero saber como resolver essa situação quem vai me devolver esse valor ou se vou ter que procurar outros meios,reclamacao,complaint_site_auto,nao resolvida
